"visit_date","week","utm_source","utm_medium","utm_campaign","visitors_count","total_cost","leads_count","purchases_count","revenue","visitor_to_lead_conversion","lead_to_purchase_conversion"
2023-06-29,26,telegram,cpp,dod-frontend,1,,,,,,
2023-06-29,26,telegram,cpp,dod-qa,9,,,,,,
2023-06-29,26,telegram,cpp,prof-frontend,1,,,,,,
2023-06-29,26,telegram,cpp,prof-java,12,,,,,,
2023-06-29,26,telegram,cpp,prof-python,4,,,,,,
2023-06-29,26,telegram,social,analitik-dannyh,1,,,,,,
2023-06-29,26,telegram,social,dod-professions,1,,,,,,
2023-06-29,26,telegram,social,hexlet-blog,16,,,,,,
2023-06-29,26,telegram,social,promo,2,,,,,,
2023-06-29,26,timepad,cpp,base-frontend,1,,,,,,
2023-06-29,26,twitter,social,hexlet-blog,1,,,,,,
2023-06-29,26,twitter.com,social,chto-napisat-v-soprovoditelnom-pisme-i,1,,,,,,
2023-06-29,26,vc,cpp,dod-qa,1,,,,,,
2023-06-29,26,vk,cpc,base-python,3,2511,,,,,
2023-06-29,26,vk,cpc,freemium,1,,,,,,
2023-06-29,26,vk,cpc,freemium-frontend,20,2538,,,,,
2023-06-29,26,vk,cpc,freemium-java,2,1523,,,,,
2023-06-29,26,vk,cpc,freemium-python,6,2052,,,,,
2023-06-29,26,vk,cpc,prof-data-analytics,1,,,,,,
2023-06-29,26,vk,cpc,prof-frontend,10,5442,1,,,0.10,
2023-06-29,26,vk,cpc,prof-java,8,5743,,,,,
2023-06-29,26,vk,cpc,prof-python,13,4303,,,,,
2023-06-29,26,vk,cpp,base-java,4,,,,,,
2023-06-29,26,vk,social,all-courses,1,,,,,,
2023-06-29,26,vk,social,base-frontend,6,,,,,,
2023-06-29,26,vk,social,base-java,3,,,,,,
2023-06-29,26,vk,social,base-python,7,,,,,,
2023-06-29,26,vk,social,general,4,,,,,,
2023-06-29,26,vk,social,prof-data-analyst,1,,,,,,
2023-06-29,26,vk,social,unpack,1,,,,,,
2023-06-29,26,vk-senler,cpc,base-python,46,,,,,,
2023-06-29,26,vk-senler,cpc,dod-frontend,1,,,,,,
2023-06-29,26,vk-senler,cpc,freemium,18,,,,,,
2023-06-29,26,yandex,cpc,base-frontend,35,4003,,,,,
2023-06-29,26,yandex,cpc,base-java,49,11606,,,,,
2023-06-29,26,yandex,cpc,base-professions-retarget,2,378,,,,,
2023-06-29,26,yandex,cpc,base-python,61,16174,,,,,
2023-06-29,26,yandex,cpc,dod-frontend,18,,,,,,
2023-06-29,26,yandex,cpc,dod-java,11,,,,,,
2023-06-29,26,yandex,cpc,dod-php,4,,,,,,
2023-06-29,26,yandex,cpc,dod-professions,14,,,,,,
2023-06-29,26,yandex,cpc,dod-python-java,12,,,,,,
2023-06-29,26,yandex,cpc,dod-qa,5,7291,,,,,
2023-06-29,26,yandex,cpc,freemium,227,14981,,,,,
2023-06-29,26,yandex,cpc,prof-data-analytics,29,,,,,,
2023-06-29,26,yandex,cpc,prof-frontend,149,65499,,,,,
2023-06-29,26,yandex,cpc,prof-java,122,35170,,,,,
2023-06-29,26,yandex,cpc,prof-professions-brand,37,3262,,,,,
2023-06-29,26,yandex,cpc,prof-professions-retarget,25,903,,,,,
2023-06-29,26,yandex,cpc,prof-python,194,45967,,,,,
2023-06-29,26,yandex.com,organic,,3,,,,,,
2023-06-30,26,admitad,cpa,admitad,71,,,,,,
2023-06-30,26,admitad,cpc,"183258",1,,,,,,
2023-06-30,26,baidu.com,organic,,1,,,,,,
2023-06-30,26,bing.com,organic,,47,,,,,,
2023-06-30,26,facebook,cpc,freemium,1,,,,,,
2023-06-30,26,facebook,social,hexlet-blog,2,,,,,,
2023-06-30,26,google,organic,,777,,,,,,
2023-06-30,26,organic,organic,,1067,,,,,,
2023-06-30,26,partners,cpm,prof-data-analytics,1,,,,,,
2023-06-30,26,rutube,social,all-courses,1,,,,,,
2023-06-30,26,social,youtube,php-open-lesson-260321,1,,,,,,
2023-06-30,26,telegram,cpp,base-frontend,13,,,,,,
2023-06-30,26,telegram,cpp,base-java,29,,,,,,
2023-06-30,26,telegram,cpp,base-python,13,,,,,,
2023-06-30,26,telegram,cpp,dod-java,1,,,,,,
2023-06-30,26,telegram,cpp,prof-java,8,,1,,,0.13,
2023-06-30,26,telegram,cpp,prof-python,7,,1,,,0.14,
2023-06-30,26,telegram,social,course_completed,1,,,,,,
2023-06-30,26,telegram,social,dod-professions,1,,,,,,
2023-06-30,26,telegram,social,hexlet-blog,16,,,,,,
2023-06-30,26,telegram,social,ni-dlya-kogo-ne-sekret--chto-iz-knig-mozhno,1,,,,,,
2023-06-30,26,telegram.me,social,neobhodimyy-minimum-linux-dlya-produktivn,1,,,,,,
2023-06-30,26,tg,social,internship_summer23,1,,,,,,
2023-06-30,26,twitter,social,promo,2,,,,,,
2023-06-30,26,vk,cpc,base-python,3,2284,,,,,
2023-06-30,26,vk,cpc,freemium-frontend,8,2539,,,,,
2023-06-30,26,vk,cpc,freemium-java,4,1524,,,,,
2023-06-30,26,vk,cpc,freemium-python,12,2101,1,,,0.08,
2023-06-30,26,vk,cpc,frontend,1,,,,,,
2023-06-30,26,vk,cpc,prof-frontend,6,4306,1,,,0.17,
2023-06-30,26,vk,cpc,prof-java,14,7529,,,,,
2023-06-30,26,vk,cpc,prof-python,7,4989,,,,,
2023-06-30,26,vk,cpc,yaintern,1,,,,,,
2023-06-30,26,vk,cpp,base-frontend,2,,,,,,
2023-06-30,26,vk,cpp,base-java,6,,,,,,
2023-06-30,26,vk,cpp,dod-qa,1,,,,,,
2023-06-30,26,vk,cpp,intensive-python,1,,,,,,
2023-06-30,26,vk,social,all-courses,2,,,,,,
2023-06-30,26,vk,social,base-frontend,5,,,,,,
2023-06-30,26,vk,social,base-java,3,,,,,,
2023-06-30,26,vk,social,base-python,2,,,,,,
2023-06-30,26,vk,social,general,2,,,,,,
2023-06-30,26,vk,social,hexlet,2,,,,,,
2023-06-30,26,vk,social,prof-python,2,,,,,,
2023-06-30,26,vk-senler,cpc,base-python,15,,,,,,
2023-06-30,26,vk-senler,cpc,freemium,16,,,,,,
2023-06-30,26,vkontakte,social,button-vk,1,,,,,,
2023-06-30,26,yandex,cpc,base-frontend,37,8231,,,,,
2023-06-30,26,yandex,cpc,base-java,64,7338,,,,,
2023-06-30,26,yandex,cpc,base-professions-retarget,5,608,,,,,
2023-06-30,26,yandex,cpc,base-python,77,11174,,,,,
2023-06-30,26,yandex,cpc,dod-frontend,20,,,,,,
2023-06-30,26,yandex,cpc,dod-java,8,,,,,,
2023-06-30,26,yandex,cpc,dod-php,5,,,,,,
2023-06-30,26,yandex,cpc,dod-professions,12,,,,,,
2023-06-30,26,yandex,cpc,dod-python-java,7,,,,,,
2023-06-30,26,yandex,cpc,dod-qa,5,6510,,,,,
2023-06-30,26,yandex,cpc,freemium,200,17861,,,,,
2023-06-30,26,yandex,cpc,prof-data-analytics,37,,,,,,
2023-06-30,26,yandex,cpc,prof-frontend,165,53195,,,,,
2023-06-30,26,yandex,cpc,prof-java,125,37068,,,,,
2023-06-30,26,yandex,cpc,prof-professions-brand,43,2821,,,,,
2023-06-30,26,yandex,cpc,prof-professions-retarget,19,1295,,,,,
2023-06-30,26,yandex,cpc,prof-python,179,37628,,,,,
2023-06-30,26,yandex.com,organic,,1,,,,,,
2023-06-30,26,zen,social,prof-frontend,1,,,,,,
